2.316798231	1.891344252	1.539583117	0
1.489635956	1.721282497	1.542847495	0
3.685274218	-3.58074145	-2.49205392	2
2.330508425	0.197963333	-2.053871729	2
1.287926824	0.081600896	-0.810127096	2
-0.393969234	1.73607982	0.747227095	1
0.104590263	-0.591190436	-2.388242771	2
1.242308333	1.069553803	0.904336452	0
1.749725968	2.115666005	1.523500325	0
-1.608754917	2.712621357	2.624158512	1
-2.61789837	2.597014366	2.646102984	1
2.56578887	2.745004936	2.285328943	0
3.316151946	-1.086501202	-3.683050619	2
2.573078123	3.633013929	2.493580996	0
2.926602752	-0.898104663	-0.973592781	2
-0.701458788	0.733521672	1.207824696	0
-2.827636077	3.779135437	2.818423039	2
-2.923560441	2.570240457	0.594461987	1
3.57401994	-3.926185195	-2.555518229	2
0.824304337	-1.828907174	-1.683918725	2
1.380731261	-0.168398724	-2.507440435	2
2.02041076	-0.825593896	-1.452136372	2
2.44387396	2.802991375	2.325507073	0
3.494058495	-1.628236902	-2.009968324	1
-1.062650317	0.057380505	0.711112322	1
-1.98321258	3.046382812	2.445160183	1
2.110730366	1.25730402	2.301089039	0
2.176729232	2.748761853	2.394251231	0
-0.656128146	1.20895657	2.516016587	1
1.453932315	0.397161351	-2.410896458	2
1.407163927	2.160701931	1.711408501	0
-2.444695381	3.841109026	2.192176896	1
-3.032284792	3.449429656	0.956440591	1
2.023528767	2.549658399	2.192074465	2
0.65164334	0.236402664	-0.05554911	0
2.292596023	-3.164774583	-1.703174475	2
2.682221461	-2.665744659	-1.087013803	0
-2.938516876	2.309362567	0.982188307	1
3.767323041	-1.686762173	-1.981901507	2
2.185386445	-1.534590376	-1.033736749	2
-0.117863922	0.266698637	2.412359103	2
1.310121516	-3.995995534	-1.585520002	2
3.640467554	-3.12560515	-2.952676466	2
2.340792417	1.79945221	2.582000597	0
3.33245479	-3.516386039	-1.149153819	2
-1.904274999	2.554869346	3.26589857	1
-0.631723601	1.54083967	3.078734448	1
-2.592754288	2.093365095	1.413552122	1
1.136389068	-1.528812139	-3.365024791	2
-1.73995221	1.834783344	2.641451528	1
